userId,movieId,title
796,381,Muriel's Wedding (1994)
782,315,Apt Pupil (1998)
561,71,"Lion King, The (1994)"
158,232,Young Guns (1988)
624,295,Breakdown (1997)
840,498,"African Queen, The (1951)"
686,181,Return of the Jedi (1983)
592,194,"Sting, The (1973)"
537,464,Vanya on 42nd Street (1994)
782,1258,Trial and Error (1997)
862,210,Indiana Jones and the Last Crusade (1989)
504,773,Mute Witness (1994)
744,50,Star Wars (1977)
532,1016,Con Air (1997)
575,321,Mother (1996)
405,858,Amityville: Dollhouse (1996)
679,70,Four Weddings and a Funeral (1994)
269,451,Grease (1978)
557,532,Kama Sutra: A Tale of Love (1996)
181,332,Kiss the Girls (1997)
786,465,"Jungle Book, The (1994)"
840,663,Being There (1979)
265,107,Moll Flanders (1996)
655,1198,Purple Noon (1960)
823,404,Pinocchio (1940)
320,240,Beavis and Butt-head Do America (1996)
537,213,"Room with a View, A (1986)"
795,831,Escape from L.A. (1996)
498,1073,Shallow Grave (1994)
708,283,Emma (1996)
846,193,"Right Stuff, The (1983)"
837,628,Sleepers (1996)
843,403,Batman (1989)
717,340,Boogie Nights (1997)
841,270,Gattaca (1997)
870,517,Manhattan (1979)
805,1170,Spanking the Monkey (1994)
804,209,This Is Spinal Tap (1984)
493,1,Toy Story (1995)
766,431,Highlander (1986)
405,723,Boys on the Side (1995)
535,64,"Shawshank Redemption, The (1994)"
629,12,"Usual Suspects, The (1995)"
305,486,Sabrina (1954)
843,449,Star Trek: The Motion Picture (1979)
48,524,"Great Dictator, The (1940)"
592,597,Eraser (1996)
293,97,Dances with Wolves (1990)
276,447,Carrie (1976)
571,657,"Manchurian Candidate, The (1962)"
299,166,Manon of the Spring (Manon des sources) (1986)
181,1380,Hollow Reed (1996)
828,1073,Shallow Grave (1994)
815,96,Terminator 2: Judgment Day (1991)
365,1,Toy Story (1995)
505,604,It Happened One Night (1934)
863,1294,Ayn Rand: A Sense of Life (1997)
634,477,Matilda (1996)
820,289,Evita (1996)
825,1291,Celtic Pride (1996)
207,255,My Best Friend's Wedding (1997)
843,227,Star Trek VI: The Undiscovered Country (1991)
782,1386,Tetsuo II: Body Hammer (1992)
682,959,Dazed and Confused (1993)
843,205,Patton (1970)
796,603,Rear Window (1954)
472,33,Desperado (1995)
597,111,"Truth About Cats & Dogs, The (1996)"
738,511,Lawrence of Arabia (1962)
671,31,Crimson Tide (1995)
655,845,That Thing You Do! (1996)
739,56,Pulp Fiction (1994)
774,254,Batman & Robin (1997)
234,1021,8 1/2 (1963)
669,172,"Empire Strikes Back, The (1980)"
722,13,Mighty Aphrodite (1995)
766,209,This Is Spinal Tap (1984)
236,655,Stand by Me (1986)
597,24,Rumble in the Bronx (1995)
757,179,"Clockwork Orange, A (1971)"
860,289,Evita (1996)
715,1047,Multiplicity (1996)
772,313,Titanic (1997)
660,168,Monty Python and the Holy Grail (1974)
527,211,M*A*S*H (1970)
788,370,Mary Reilly (1996)
839,1664,8 Heads in a Duffel Bag (1997)
372,44,Dolores Claiborne (1994)
749,755,Jumanji (1995)
577,307,"Devil's Advocate, The (1997)"
642,765,Boomerang (1992)
659,204,Back to the Future (1985)
450,1303,"Getaway, The (1994)"
440,272,Good Will Hunting (1997)
843,151,Willy Wonka and the Chocolate Factory (1971)
824,286,"English Patient, The (1996)"
686,12,"Usual Suspects, The (1995)"
185,701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)"
308,131,Breakfast at Tiffany's (1961)
588,173,"Princess Bride, The (1987)"
324,270,Gattaca (1997)
817,15,Mr. Holland's Opus (1995)
233,121,Independence Day (ID4) (1996)
783,328,Conspiracy Theory (1997)
256,554,Waterworld (1995)
234,445,"Body Snatcher, The (1945)"
541,676,"Crucible, The (1996)"
579,582,"Piano, The (1993)"
586,121,Independence Day (ID4) (1996)
840,234,Jaws (1975)
109,222,Star Trek: First Contact (1996)
858,286,"English Patient, The (1996)"
489,751,Tomorrow Never Dies (1997)
778,496,It's a Wonderful Life (1946)
707,224,Ridicule (1996)
851,405,Mission: Impossible (1996)
828,301,In & Out (1997)
600,195,"Terminator, The (1984)"
823,229,Star Trek III: The Search for Spock (1984)
830,696,City Hall (1996)
262,418,Cinderella (1950)
499,530,"Man Who Would Be King, The (1975)"
268,259,George of the Jungle (1997)
527,286,"English Patient, The (1996)"
87,27,Bad Boys (1995)
682,89,Blade Runner (1982)
549,181,Return of the Jedi (1983)
393,139,"Love Bug, The (1969)"
634,1335,American Buffalo (1996)
45,151,Willy Wonka and the Chocolate Factory (1971)
682,1090,Sliver (1993)
197,184,Army of Darkness (1993)
495,144,Die Hard (1988)
301,323,Dante's Peak (1997)
868,398,Super Mario Bros. (1993)
771,542,Pocahontas (1995)
271,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
712,955,Before Sunrise (1995)
489,1613,Tokyo Fist (1995)
38,501,Dumbo (1941)
846,423,E.T. the Extra-Terrestrial (1982)
299,165,Jean de Florette (1986)
130,1276,Sunset Park (1996)
850,56,Pulp Fiction (1994)
104,127,"Godfather, The (1972)"
497,97,Dances with Wolves (1990)
749,183,Alien (1979)
313,309,Deceiver (1997)
698,283,Emma (1996)
829,339,Mad City (1997)
64,751,Tomorrow Never Dies (1997)
49,328,Conspiracy Theory (1997)
818,1105,Firestorm (1998)
462,136,Mr. Smith Goes to Washington (1939)
848,480,North by Northwest (1959)
145,890,Mortal Kombat: Annihilation (1997)
542,523,Cool Hand Luke (1967)
761,222,Star Trek: First Contact (1996)
276,7,Twelve Monkeys (1995)
115,741,"Last Supper, The (1995)"
871,245,"Devil's Own, The (1997)"
416,509,My Left Foot (1989)
756,421,William Shakespeare's Romeo and Juliet (1996)
796,974,Eye for an Eye (1996)
373,194,"Sting, The (1973)"
437,292,Rosewood (1997)
655,296,"Promesse, La (1996)"
532,310,"Rainmaker, The (1997)"
411,222,Star Trek: First Contact (1996)
761,1014,Romy and Michele's High School Reunion (1997)
757,205,Patton (1970)
281,342,"Man Who Knew Too Little, The (1997)"
22,228,Star Trek: The Wrath of Khan (1982)
848,207,Cyrano de Bergerac (1990)
766,504,Bonnie and Clyde (1967)
665,1061,"Evening Star, The (1996)"
2,127,"Godfather, The (1972)"
825,472,Dragonheart (1996)
846,483,Casablanca (1942)
6,298,Face/Off (1997)
128,451,Grease (1978)
394,216,When Harry Met Sally... (1989)
715,743,"Crow: City of Angels, The (1996)"
11,54,Outbreak (1995)
653,380,Star Trek: Generations (1994)
749,176,Aliens (1986)
271,591,Primal Fear (1996)
495,202,Groundhog Day (1993)
727,159,Basic Instinct (1992)
293,285,Secrets & Lies (1996)
472,562,"Quick and the Dead, The (1995)"
453,48,Hoop Dreams (1994)
588,941,With Honors (1994)
607,311,"Wings of the Dove, The (1997)"
472,260,Event Horizon (1997)
854,79,"Fugitive, The (1993)"
796,217,Bram Stoker's Dracula (1992)
62,708,"Sex, Lies, and Videotape (1989)"
825,924,White Squall (1996)
862,505,Dial M for Murder (1954)
342,320,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
805,423,E.T. the Extra-Terrestrial (1982)
532,483,Casablanca (1942)
303,773,Mute Witness (1994)
569,1197,"Family Thing, A (1996)"
838,223,Sling Blade (1996)
357,322,Murder at 1600 (1997)
562,144,Die Hard (1988)
830,651,Glory (1989)
445,689,"Jackal, The (1997)"
846,796,Speechless (1994)
721,402,Ghost (1990)
290,596,"Hunchback of Notre Dame, The (1996)"
840,737,Sirens (1994)
830,183,Alien (1979)
831,1063,"Little Princess, A (1995)"
498,229,Star Trek III: The Search for Spock (1984)
807,679,Conan the Barbarian (1981)
631,307,"Devil's Advocate, The (1997)"
279,44,Dolores Claiborne (1994)
23,153,"Fish Called Wanda, A (1988)"
783,345,Deconstructing Harry (1997)
389,301,In & Out (1997)
59,290,Fierce Creatures (1997)
655,328,Conspiracy Theory (1997)
468,180,Apocalypse Now (1979)
417,164,"Abyss, The (1989)"
862,127,"Godfather, The (1972)"
684,395,Robin Hood: Men in Tights (1993)
708,274,Sabrina (1995)
823,568,Speed (1994)
786,199,"Bridge on the River Kwai, The (1957)"
385,1017,Trees Lounge (1996)
850,566,Clear and Present Danger (1994)
674,315,Apt Pupil (1998)
215,88,Sleepless in Seattle (1993)
460,279,Once Upon a Time... When We Were Colored (1995)
106,566,Clear and Present Danger (1994)
811,294,Liar Liar (1997)
694,489,Notorious (1946)
683,911,Twilight (1998)
175,273,Heat (1995)
851,240,Beavis and Butt-head Do America (1996)
596,323,Dante's Peak (1997)
269,464,Vanya on 42nd Street (1994)
541,38,"Net, The (1995)"
710,1,Toy Story (1995)
269,121,Independence Day (ID4) (1996)
709,181,Return of the Jedi (1983)
648,546,Broken Arrow (1996)
587,313,Titanic (1997)
79,340,Boogie Nights (1997)
378,13,Mighty Aphrodite (1995)
89,236,Citizen Ruth (1996)
766,1203,Top Hat (1935)
608,207,Cyrano de Bergerac (1990)
221,651,Glory (1989)
870,952,Blue in the Face (1995)
332,1042,Just Cause (1995)
854,255,My Best Friend's Wedding (1997)
854,291,Absolute Power (1997)
265,282,"Time to Kill, A (1996)"
554,378,Miracle on 34th Street (1994)
655,1071,Party Girl (1995)
798,576,Cliffhanger (1993)
405,1387,Fall (1997)
773,204,Back to the Future (1985)
864,168,Monty Python and the Holy Grail (1974)
773,47,Ed Wood (1994)
196,173,"Princess Bride, The (1987)"
846,1110,Tank Girl (1995)
847,434,Forbidden Planet (1956)
852,257,Men in Black (1997)
764,588,Beauty and the Beast (1991)
875,772,Kids (1995)
783,260,Event Horizon (1997)
805,91,"Nightmare Before Christmas, The (1993)"
867,211,M*A*S*H (1970)
844,179,"Clockwork Orange, A (1971)"
500,300,Air Force One (1997)
533,48,Hoop Dreams (1994)
18,603,Rear Window (1954)
24,132,"Wizard of Oz, The (1939)"
592,730,"Queen Margot (Reine Margot, La) (1994)"
747,509,My Left Foot (1989)
503,744,Michael Collins (1996)
416,418,Cinderella (1950)
560,1021,8 1/2 (1963)
567,647,Ran (1985)
823,333,"Game, The (1997)"
664,717,"Juror, The (1996)"
655,282,"Time to Kill, A (1996)"
660,100,Fargo (1996)
141,255,My Best Friend's Wedding (1997)
707,1311,Waiting to Exhale (1995)
775,307,"Devil's Advocate, The (1997)"
349,276,Leaving Las Vegas (1995)
137,1028,Grumpier Old Men (1995)
605,143,"Sound of Music, The (1965)"
6,535,Addicted to Love (1997)
32,298,Face/Off (1997)
642,96,Terminator 2: Judgment Day (1991)
661,189,"Grand Day Out, A (1992)"
727,403,Batman (1989)
343,189,"Grand Day Out, A (1992)"
661,215,Field of Dreams (1989)
821,181,Return of the Jedi (1983)
648,22,Braveheart (1995)
727,156,Reservoir Dogs (1992)
805,582,"Piano, The (1993)"
254,62,Stargate (1994)
49,919,"City of Lost Children, The (1995)"
605,126,"Spitfire Grill, The (1996)"
710,654,Chinatown (1974)
303,833,Bulletproof (1996)
104,272,Good Will Hunting (1997)
497,167,Private Benjamin (1980)
862,357,One Flew Over the Cuckoo's Nest (1975)
492,193,"Right Stuff, The (1983)"
838,1115,Twelfth Night (1996)
130,739,Pretty Woman (1990)
699,111,"Truth About Cats & Dogs, The (1996)"
592,132,"Wizard of Oz, The (1939)"
553,153,"Fish Called Wanda, A (1988)"
480,100,Fargo (1996)
789,1161,Palookaville (1996)
415,531,Shine (1996)
682,257,Men in Black (1997)
731,56,Pulp Fiction (1994)
325,523,Cool Hand Luke (1967)
463,137,Big Night (1996)
768,252,"Lost World: Jurassic Park, The (1997)"
694,528,"Killing Fields, The (1984)"
724,358,Spawn (1997)
664,588,Beauty and the Beast (1991)
710,269,"Full Monty, The (1997)"
650,187,"Godfather: Part II, The (1974)"
91,651,Glory (1989)
846,1055,"Simple Twist of Fate, A (1994)"
694,230,Star Trek IV: The Voyage Home (1986)
774,4,Get Shorty (1995)
794,24,Rumble in the Bronx (1995)
416,553,"Walk in the Clouds, A (1995)"
565,462,Like Water For Chocolate (Como agua para chocolate) (1992)
694,496,It's a Wonderful Life (1946)
797,781,French Kiss (1995)
711,191,Amadeus (1984)
21,260,Event Horizon (1997)
344,311,"Wings of the Dove, The (1997)"
683,915,Primary Colors (1998)
831,273,Heat (1995)
709,145,"Lawnmower Man, The (1992)"
521,298,Face/Off (1997)
807,127,"Godfather, The (1972)"
846,443,"Birds, The (1963)"
606,196,Dead Poets Society (1989)
520,311,"Wings of the Dove, The (1997)"
539,372,Jeffrey (1995)
796,815,One Fine Day (1996)
160,1134,Get on the Bus (1996)
876,294,Liar Liar (1997)
476,294,Liar Liar (1997)
334,896,"Sweet Hereafter, The (1997)"
705,118,Twister (1996)
429,483,Casablanca (1942)
733,275,Sense and Sensibility (1995)
453,196,Dead Poets Society (1989)
753,462,Like Water For Chocolate (Como agua para chocolate) (1992)
601,288,Scream (1996)
680,286,"English Patient, The (1996)"
655,403,Batman (1989)
443,294,Liar Liar (1997)
716,478,"Philadelphia Story, The (1940)"
126,350,Fallen (1998)
758,202,Groundhog Day (1993)
342,188,Full Metal Jacket (1987)
582,151,Willy Wonka and the Chocolate Factory (1971)
687,288,Scream (1996)
323,993,Hercules (1997)
821,174,Raiders of the Lost Ark (1981)
727,866,Michael (1996)
872,332,Kiss the Girls (1997)
160,150,Swingers (1996)
829,1018,Tie Me Up! Tie Me Down! (1990)
234,45,Eat Drink Man Woman (1994)
472,215,Field of Dreams (1989)
264,186,"Blues Brothers, The (1980)"
627,205,Patton (1970)
280,72,"Mask, The (1994)"
680,515,"Boot, Das (1981)"
714,763,Happy Gilmore (1996)
200,742,Ransom (1996)
467,1012,Private Parts (1997)
843,413,Tales from the Crypt Presents: Bordello of Blood (1996)
32,268,Chasing Amy (1997)
690,1042,Just Cause (1995)
829,512,Wings of Desire (1987)
576,475,Trainspotting (1996)
654,195,"Terminator, The (1984)"
757,684,In the Line of Fire (1993)
766,231,Batman Returns (1992)
758,554,Waterworld (1995)
151,302,L.A. Confidential (1997)
579,204,Back to the Future (1985)
534,105,Sgt. Bilko (1996)
276,148,"Ghost and the Darkness, The (1996)"
442,55,"Professional, The (1994)"
831,340,Boogie Nights (1997)
207,22,Braveheart (1995)
844,71,"Lion King, The (1994)"
804,678,Volcano (1997)
788,204,Back to the Future (1985)
564,930,Chain Reaction (1996)
643,50,Star Wars (1977)
426,653,Touch of Evil (1958)
303,1034,"Quest, The (1996)"
846,555,White Man's Burden (1995)
791,286,"English Patient, The (1996)"
246,1135,"Doors, The (1991)"
566,219,"Nightmare on Elm Street, A (1984)"
558,286,"English Patient, The (1996)"
864,708,"Sex, Lies, and Videotape (1989)"
668,124,Lone Star (1996)
843,416,Old Yeller (1957)
521,742,Ransom (1996)
347,369,Black Sheep (1996)
660,29,Batman Forever (1995)
659,58,Quiz Show (1994)
735,100,Fargo (1996)
450,332,Kiss the Girls (1997)
718,982,Maximum Risk (1996)
574,262,In the Company of Men (1997)
474,313,Titanic (1997)
620,769,Congo (1995)
805,274,Sabrina (1995)
385,217,Bram Stoker's Dracula (1992)
655,181,Return of the Jedi (1983)
875,169,"Wrong Trousers, The (1993)"
795,756,Father of the Bride Part II (1995)
747,282,"Time to Kill, A (1996)"
279,22,Braveheart (1995)
845,750,Amistad (1997)
624,248,Grosse Pointe Blank (1997)
536,164,"Abyss, The (1989)"
684,151,Willy Wonka and the Chocolate Factory (1971)
279,1178,Major Payne (1994)
804,259,George of the Jungle (1997)
866,319,Everyone Says I Love You (1996)
835,216,When Harry Met Sally... (1989)
262,367,Clueless (1995)
834,275,Sense and Sensibility (1995)
853,748,"Saint, The (1997)"
407,508,"People vs. Larry Flynt, The (1996)"
738,144,Die Hard (1988)
679,184,Army of Darkness (1993)
201,93,Welcome to the Dollhouse (1995)
694,449,Star Trek: The Motion Picture (1979)
279,257,Men in Black (1997)
608,283,Emma (1996)
663,710,Better Off Dead... (1985)
452,132,"Wizard of Oz, The (1939)"
627,176,Aliens (1986)
6,132,"Wizard of Oz, The (1939)"
692,1054,Mr. Wrong (1996)
260,350,Fallen (1998)
527,197,"Graduate, The (1967)"
766,507,"Streetcar Named Desire, A (1951)"
682,255,My Best Friend's Wedding (1997)
694,429,"Day the Earth Stood Still, The (1951)"
497,1077,Love and a .45 (1994)
645,673,Cape Fear (1962)
62,1130,Jupiter's Wife (1994)
334,179,"Clockwork Orange, A (1971)"
854,318,Schindler's List (1993)
716,651,Glory (1989)
868,738,Threesome (1994)
775,300,Air Force One (1997)
234,116,Cold Comfort Farm (1995)
429,203,Unforgiven (1992)
727,783,Milk Money (1994)
650,509,My Left Foot (1989)
429,729,Nell (1994)
276,257,Men in Black (1997)
285,194,"Sting, The (1973)"
767,657,"Manchurian Candidate, The (1962)"
2,285,Secrets & Lies (1996)
828,1196,"Savage Nights (Nuits fauves, Les) (1992)"
397,390,Fear of a Black Hat (1993)
812,1393,Stag (1997)
643,470,Tombstone (1993)
862,288,Scream (1996)
298,479,Vertigo (1958)
796,249,Austin Powers: International Man of Mystery (1997)
833,208,Young Frankenstein (1974)
478,367,Clueless (1995)
868,562,"Quick and the Dead, The (1995)"
707,1251,A Chef in Love (1996)
823,1107,Beyond Rangoon (1995)
828,874,Career Girls (1997)
506,90,So I Married an Axe Murderer (1993)
738,403,Batman (1989)
777,117,"Rock, The (1996)"
871,515,"Boot, Das (1981)"
666,432,Fantasia (1940)
173,327,Cop Land (1997)
543,29,Batman Forever (1995)
631,338,Bean (1997)
630,7,Twelve Monkeys (1995)
444,258,Contact (1997)
470,286,"English Patient, The (1996)"
710,204,Back to the Future (1985)
709,161,Top Gun (1986)
308,132,"Wizard of Oz, The (1939)"
393,496,It's a Wonderful Life (1946)
679,484,"Maltese Falcon, The (1941)"
864,208,Young Frankenstein (1974)
189,1315,Inventing the Abbotts (1997)
868,206,Akira (1988)
560,132,"Wizard of Oz, The (1939)"
653,862,Jingle All the Way (1996)
652,538,Anastasia (1997)
213,508,"People vs. Larry Flynt, The (1996)"
387,1078,Oliver & Company (1988)
104,895,Scream 2 (1997)
409,216,When Harry Met Sally... (1989)
864,1446,"Bye Bye, Love (1995)"
297,92,True Romance (1993)
771,71,"Lion King, The (1994)"
860,283,Emma (1996)
692,845,That Thing You Do! (1996)
545,202,Groundhog Day (1993)
790,211,M*A*S*H (1970)
457,91,"Nightmare Before Christmas, The (1993)"
642,165,Jean de Florette (1986)
805,83,Much Ado About Nothing (1993)
290,89,Blade Runner (1982)
393,206,Akira (1988)
837,596,"Hunchback of Notre Dame, The (1996)"
794,847,Looking for Richard (1996)
864,566,Clear and Present Danger (1994)
653,222,Star Trek: First Contact (1996)
401,181,Return of the Jedi (1983)
102,117,"Rock, The (1996)"
823,22,Braveheart (1995)
854,287,Marvin's Room (1996)
789,286,"English Patient, The (1996)"
825,742,Ransom (1996)
630,597,Eraser (1996)
5,446,Burnt Offerings (1976)
624,268,Chasing Amy (1997)
833,191,Amadeus (1984)
418,328,Conspiracy Theory (1997)
397,195,"Terminator, The (1984)"
410,905,Great Expectations (1998)
781,64,"Shawshank Redemption, The (1994)"
803,690,Seven Years in Tibet (1997)
782,1383,"Second Jungle Book: Mowgli & Baloo, The (1997)"
798,52,"Madness of King George, The (1994)"
486,235,Mars Attacks! (1996)
741,48,Hoop Dreams (1994)
538,223,Sling Blade (1996)
798,71,"Lion King, The (1994)"
800,864,My Fellow Americans (1996)
650,430,Duck Soup (1933)
458,509,My Left Foot (1989)
608,606,All About Eve (1950)
391,9,Dead Man Walking (1995)
804,105,Sgt. Bilko (1996)
766,192,Raging Bull (1980)
757,38,"Net, The (1995)"
537,1475,Bhaji on the Beach (1993)
230,135,2001: A Space Odyssey (1968)
6,462,Like Water For Chocolate (Como agua para chocolate) (1992)
13,748,"Saint, The (1997)"
402,628,Sleepers (1996)
463,253,"Pillow Book, The (1995)"
711,173,"Princess Bride, The (1987)"
263,465,"Jungle Book, The (1994)"
707,419,Mary Poppins (1964)
798,118,Twister (1996)
655,605,Meet Me in St. Louis (1944)
818,286,"English Patient, The (1996)"
474,58,Quiz Show (1994)
493,462,Like Water For Chocolate (Como agua para chocolate) (1992)
234,378,Miracle on 34th Street (1994)
425,82,Jurassic Park (1993)
823,91,"Nightmare Before Christmas, The (1993)"
454,492,East of Eden (1955)
680,25,"Birdcage, The (1996)"
751,194,"Sting, The (1973)"
748,250,"Fifth Element, The (1997)"
698,968,"Inspector General, The (1949)"
701,272,Good Will Hunting (1997)
708,284,Tin Cup (1996)
618,471,Courage Under Fire (1996)
803,887,Eve's Bayou (1997)
148,190,Henry V (1989)
416,1428,SubUrbia (1997)
380,356,"Client, The (1994)"
758,732,Dave (1993)
766,168,Monty Python and the Holy Grail (1974)
343,568,Speed (1994)
818,328,Conspiracy Theory (1997)
92,257,Men in Black (1997)
804,739,Pretty Woman (1990)
642,554,Waterworld (1995)
73,683,Rocket Man (1997)
821,118,Twister (1996)
745,531,Shine (1996)
264,98,"Silence of the Lambs, The (1991)"
712,243,Jungle2Jungle (1997)
654,210,Indiana Jones and the Last Crusade (1989)
94,959,Dazed and Confused (1993)
280,584,"Secret Garden, The (1993)"
811,748,"Saint, The (1997)"
255,294,Liar Liar (1997)
634,283,Emma (1996)
213,218,Cape Fear (1991)
537,97,Dances with Wolves (1990)
699,1375,"Cement Garden, The (1993)"
429,163,"Return of the Pink Panther, The (1974)"
870,481,"Apartment, The (1960)"
862,215,Field of Dreams (1989)
877,382,"Adventures of Priscilla, Queen of the Desert, The (1994)"
23,171,Delicatessen (1991)
568,1286,Shall We Dance? (1937)
648,678,Volcano (1997)
753,50,Star Wars (1977)
853,326,G.I. Jane (1997)
843,265,"Hunt for Red October, The (1990)"
608,508,"People vs. Larry Flynt, The (1996)"
453,184,Army of Darkness (1993)
643,514,Annie Hall (1977)
868,1480,Herbie Rides Again (1974)
1,168,Monty Python and the Holy Grail (1974)
682,455,Jackie Chan's First Strike (1996)
707,8,Babe (1995)
800,457,Free Willy 3: The Rescue (1997)
612,1,Toy Story (1995)
804,125,Phenomenon (1996)
648,179,"Clockwork Orange, A (1971)"
542,959,Dazed and Confused (1993)
320,27,Bad Boys (1995)
637,741,"Last Supper, The (1995)"
709,727,Immortal Beloved (1994)
861,294,Liar Liar (1997)
381,855,Diva (1981)
796,291,Absolute Power (1997)
523,508,"People vs. Larry Flynt, The (1996)"
763,469,Short Cuts (1993)
488,498,"African Queen, The (1951)"
746,578,Demolition Man (1993)
763,162,On Golden Pond (1981)
363,719,Canadian Bacon (1994)
747,109,Mystery Science Theater 3000: The Movie (1996)
727,2,GoldenEye (1995)
87,692,"American President, The (1995)"
299,517,Manhattan (1979)
786,283,Emma (1996)
831,272,Good Will Hunting (1997)
711,217,Bram Stoker's Dracula (1992)
844,627,Robin Hood: Prince of Thieves (1991)
799,499,Cat on a Hot Tin Roof (1958)
211,596,"Hunchback of Notre Dame, The (1996)"
741,288,Scream (1996)
857,898,"Postman, The (1997)"
774,234,Jaws (1975)
738,202,Groundhog Day (1993)
59,15,Mr. Holland's Opus (1995)
846,33,Desperado (1995)
495,173,"Princess Bride, The (1987)"
489,948,Booty Call (1997)
500,768,Casper (1995)
618,151,Willy Wonka and the Chocolate Factory (1971)
692,249,Austin Powers: International Man of Mystery (1997)
293,693,Casino (1995)
472,358,Spawn (1997)
807,501,Dumbo (1941)
13,371,"Bridges of Madison County, The (1995)"
814,674,Cat People (1982)
666,200,"Shining, The (1980)"
99,116,Cold Comfort Farm (1995)
450,3,Four Rooms (1995)
295,735,Philadelphia (1993)
843,217,Bram Stoker's Dracula (1992)
95,51,Legends of the Fall (1994)
577,399,"Three Musketeers, The (1993)"
721,173,"Princess Bride, The (1987)"
840,496,It's a Wonderful Life (1946)
666,284,Tin Cup (1996)
796,313,Titanic (1997)
303,479,Vertigo (1958)
747,596,"Hunchback of Notre Dame, The (1996)"
751,432,Fantasia (1940)
405,1035,Cool Runnings (1993)
606,735,Philadelphia (1993)
417,125,Phenomenon (1996)
493,168,Monty Python and the Holy Grail (1974)
843,603,Rear Window (1954)
96,265,"Hunt for Red October, The (1990)"
128,131,Breakfast at Tiffany's (1961)
642,13,Mighty Aphrodite (1995)
873,292,Rosewood (1997)
327,257,Men in Black (1997)
610,1,Toy Story (1995)
747,301,In & Out (1997)
565,165,Jean de Florette (1986)
851,68,"Crow, The (1994)"
70,229,Star Trek III: The Search for Spock (1984)
731,478,"Philadelphia Story, The (1940)"
387,1110,Tank Girl (1995)
712,378,Miracle on 34th Street (1994)
792,1015,Shiloh (1997)
496,743,"Crow: City of Angels, The (1996)"
860,715,To Die For (1995)
586,809,Rising Sun (1993)
493,182,GoodFellas (1990)
387,569,Wolf (1994)
158,1047,Multiplicity (1996)
576,125,Phenomenon (1996)
378,173,"Princess Bride, The (1987)"
843,655,Stand by Me (1986)
468,1,Toy Story (1995)
268,79,"Fugitive, The (1993)"
786,588,Beauty and the Beast (1991)
508,318,Schindler's List (1993)
782,1025,Fire Down Below (1997)
326,449,Star Trek: The Motion Picture (1979)
548,343,Alien: Resurrection (1997)
123,182,GoodFellas (1990)
823,374,Mighty Morphin Power Rangers: The Movie (1995)
779,243,Jungle2Jungle (1997)
436,204,Back to the Future (1985)
794,751,Tomorrow Never Dies (1997)
747,265,"Hunt for Red October, The (1990)"
821,64,"Shawshank Redemption, The (1994)"
296,1,Toy Story (1995)
593,276,Leaving Las Vegas (1995)
17,475,Trainspotting (1996)
827,331,"Edge, The (1997)"
731,132,"Wizard of Oz, The (1939)"
592,1184,"Endless Summer 2, The (1994)"
661,300,Air Force One (1997)
393,181,Return of the Jedi (1983)
496,288,Scream (1996)
851,111,"Truth About Cats & Dogs, The (1996)"
862,193,"Right Stuff, The (1983)"
782,1663,Nothing Personal (1995)
815,199,"Bridge on the River Kwai, The (1957)"
497,393,Mrs. Doubtfire (1993)
784,312,Midnight in the Garden of Good and Evil (1997)
628,242,Kolya (1996)
294,1014,Romy and Michele's High School Reunion (1997)
787,347,Wag the Dog (1997)
817,281,"River Wild, The (1994)"
117,11,Seven (Se7en) (1995)
843,208,Young Frankenstein (1974)
833,151,Willy Wonka and the Chocolate Factory (1971)
342,654,Chinatown (1974)
537,970,Hear My Song (1991)
383,180,Apocalypse Now (1979)
592,469,Short Cuts (1993)
843,288,Scream (1996)
593,157,Platoon (1986)
864,693,Casino (1995)
207,11,Seven (Se7en) (1995)
662,285,Secrets & Lies (1996)
176,919,"City of Lost Children, The (1995)"
840,169,"Wrong Trousers, The (1993)"
378,317,In the Name of the Father (1993)
506,430,Duck Soup (1933)
723,1,Toy Story (1995)
753,199,"Bridge on the River Kwai, The (1957)"
307,505,Dial M for Murder (1954)
655,860,"Believers, The (1987)"
708,237,Jerry Maguire (1996)
168,1,Toy Story (1995)
59,466,Red Rock West (1992)
659,4,Get Shorty (1995)
305,863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"
389,477,Matilda (1996)
806,923,Raise the Red Lantern (1991)
840,628,Sleepers (1996)
828,923,Raise the Red Lantern (1991)
291,631,"Crying Game, The (1992)"
469,65,What's Eating Gilbert Grape (1993)
234,647,Ran (1985)
145,55,"Professional, The (1994)"
731,480,North by Northwest (1959)
641,305,"Ice Storm, The (1997)"
561,952,Blue in the Face (1995)
530,100,Fargo (1996)
716,492,East of Eden (1955)
535,215,Field of Dreams (1989)
126,353,Deep Rising (1998)
694,519,"Treasure of the Sierra Madre, The (1948)"
168,763,Happy Gilmore (1996)
609,259,George of the Jungle (1997)
727,178,12 Angry Men (1957)
684,435,Butch Cassidy and the Sundance Kid (1969)
608,1262,Walking and Talking (1996)
532,226,Die Hard 2 (1990)
543,198,Nikita (La Femme Nikita) (1990)
392,181,Return of the Jedi (1983)
144,248,Grosse Pointe Blank (1997)
798,155,Dirty Dancing (1987)
452,472,Dragonheart (1996)
758,508,"People vs. Larry Flynt, The (1996)"
